"rev_id","rest_id","rev_rating","review_text","is_local_guide","reliability_score","sentiment_score"
3626,"ChIJU3hf733H5zsRdUVgNTIetBc","5.0","Very good ambience with varieties of Veg food starters Service by the Staff is very pleasant and customer friendly We were very well attended by MrSwarup Food actually all very good but we were a bit disappointed with the sugarfree Avacado Chocola  too much chocolatey Food",True,107,"1"
3627,"ChIJU3hf733H5zsRdUVgNTIetBc","5.0","Spice Laundry proved to be a culinary haven for us both avid vegetarians and Jain food enthusiasts Conveniently located near Chembur East railway station this twostory gem offers an exquisite dining experience The first floors airconditioned dining hall provided a serene atmosphere and comfortable seating setting the stage for a memorable evening Ascending to the second floors rooftop setting added an extra touch of charm to our dining experience We were truly touched by the warmth and attentiveness of the staff with special thanks to Mr Biswajit for making our visit exceptional On weekdays Spice Laundry offers an incredible deal For just Rs 699 we had access to over 120 dishes from their extensive menu Heres a taste of our culinary journey We kicked things off with revitalizing mocktails  the Virgin Pinacolada our way and the exotic Queen Cleopatra The Spinach Corn  Cheese Dimsum made for a fantastic appetizer The Cheese Naan Bomb was a revelation and a musttry The Hindustani Swad Sizzler an amalgamation of Indian flavors featured two starters two delectable sabzis naan biryani served alongside creamy dal makhani and refreshing curd Our delightful dining experience culminated with the indulgent Belgium Dark Chocolate Cheesecake a sweet note that left us fully satisfied Our visit to Spice Laundry was truly exceptional and the staffs warm hospitality played a significant role in making it an unforgettable evening for my wife and me We wholeheartedly recommend this culinary gem for couples and food enthusiasts especially those who appreciate vegetarian and Jain cuisine Its an experience you and your partner wont want to miss",True,84,"1"
3628,"ChIJU3hf733H5zsRdUVgNTIetBc","5.0","Best place to try Multi cuisine vegetarian menu I had a blast eating at this place with great ambiance and service The Food which I tried was mesmerizing and finished till its last grain Loved the vibe this place has with sitting arrangement at the rooftop as well Paisa vasoool m",True,138,"1"
3629,"ChIJU3hf733H5zsRdUVgNTIetBc","5.0","Spice Laundry in Chembur where culinary magic meets exceptional ambiance Indulge in an extraordinary culinary journey blending contemporary and traditional flavors from India Europe and Asia Whether youre a vegetarian enthusiast or just looking for an exceptional dining experience Spice Laundry has something for everyone Loved the food here and the amazing ambience Strongly recommend it",True,74,"1"
3630,"ChIJU3hf733H5zsRdUVgNTIetBc","5.0","We visited Spice Laundry during an ICC World Cup match and the terrace boasted a fantastic ambiance complemented by a large projector screen for an immersive viewing experience The establishment offers a delightful array of vegetarian dishes including musttry items like Crispy Asparagus Tempura Roll Sushi Hummus Falafel and Pita Platter Sichuan Noodles Crispy Veg Bao and Fiamma Pizza To ensure a spot its advisable to make reservations well in advance If youre seeking a topnotch vegetarian dining experience in Chembur for either family or friends this is a definite mustvisit",True,32,"1"
3631,"ChIJU3hf733H5zsRdUVgNTIetBc","5.0","Well if you are looking to try some fusion food then this is the place for you The restaurant offers some unique dishes which I had tried for the first time We had a Vada Pav Pizza a ghee roast khari bruschetta with paneer stuffing topped with cheese These were the dishes which were very unique The Vada Pav Pizza was topped with pieces of fresh BATATA Vada on a Pizza Then we also had some tandoori momos and Singapore noodles which too were delicious The ambience is very good They have spacious table and on top of it live music to enjoy The service too is prompt and good Overall a good dining experience Vegetarian options This is a vegetarian restaurant",True,290,"1"
3632,"ChIJU3hf733H5zsRdUVgNTIetBc","5.0","I love the food and terrace Its pure veg so that is a bit limiting However the milkshake a f the fries we had were really good Do check it out its amazing Vegetarian options Pure Vegetarian Wheelchair accessibility Not accessible",True,346,"1"
3633,"ChIJU3hf733H5zsRdUVgNTIetBc","4.0","Good place to try out the Zara hutkay spin in the common foods we are used to when eating out While you can order pretty much anything blindfolded dont miss their desserts Ambiance is nice to hold a good conversation too as its not to loud and nice and bright",True,68,"1"
3634,"ChIJU3hf733H5zsRdUVgNTIetBc","5.0","Spice laundry loacated in  Chembur Mumbai  This place serve only vegetarian dishes in fusion and innovative presentation They have rooftop also which is most beautiful decor and sitting area And in the restaurant Ambiance is socozy and vibrant  Come for food i loved there innovation Food taste were really good   As i am vegetarian i loved the place most They have offer 699rs for unlimited food with unlimited dishes Monday to Friday  12 to 6pm Check this is out  Vegetarian options This place is serve only vegetarian food in fusion",True,89,"1"
3636,"ChIJU3hf733H5zsRdUVgNTIetBc","5.0","Awesome Food and Ambience Nice terrace setup with live music made my Wifes Birthday awesome PS My 10 month old baby loved the place as well Kidfriendliness Went with my 10 month old kid They have long sofa with cushions which helped the baby to settle and play as well Live music really calmed the kid as well",False,4,"1"
3637,"ChIJU3hf733H5zsRdUVgNTIetBc","5.0","Recently visited spicelaundry  Chembur just walkable distance from Chembur station It is perfect place for family gatherings and best indo western fusion food It is pure Vegetarian Multi cuisine restaurant We ordered 1 Strawberry Banana Smoothie 2 Mix Berries Smoothie 3 Cheese corn Balls 4 Asian Mix Veg Dimsum 5 Hindustani Swad Sizzler 6 Cheese corn Pizza 7 Blueberry Cold Cheesecake I enjoyed their Smoothie  Cheese corn ball well balanced taste I tried Dimsum first time I loved Dimsum as it was bang on my taste It was Yummy and delicious I will recommend Dimsum to try once",True,23,"1"
3638,"ChIJU3hf733H5zsRdUVgNTIetBc","5.0","Loved this place Visited Mumbai for couple of days and visit to this place was just one of the best decisions me and my friends took We liked the ambience food decor and service",False,9,"1"
3639,"ChIJU3hf733H5zsRdUVgNTIetBc","5.0","Very pretty ambience with tasty food and good service Definitely a regular visit resto especially for its starters Vegetarian options One who thinks that vegetarian food has got no options should definitely visit spice laundry to be spell bound by the options offered 5 stars",False,8,"1"
3640,"ChIJU3hf733H5zsRdUVgNTIetBc","4.0","The paneer pizza  bao taste is amazing and the lotus biscoff cheesecake pastry is also good but I did not feel the cheese flavour in that apart from this ambience is 5 star   just remember 1 think if anyone reading my review food charge and other charges are different not included both prices with food  a little bit expensive but worth the food taste quality  money",True,9,"1"
3641,"ChIJVVVVpQXG5zsRLb0s8AIN5D4","4.0","The food is very nice and the place is also good but the portions and the price do not match  Their khapsa  rice is worth the money but everything else is a bit overpriced  If you dont have a problem with price or quantity you can try the various options or you can just get a party from your friends in this place ",True,32,"1"
3642,"ChIJVVVVpQXG5zsRLb0s8AIN5D4","5.0","Food is good and quantity is also very good Quick service We had Chicken Fried rice  Rs155 55 sufficient for 2 Chicken noodles  Rs155 55 sufficient for 2 Paneer Chilli  Rs 245 55 sufficient for 2 Overall good experience",True,28,"1"
3643,"ChIJVVVVpQXG5zsRLb0s8AIN5D4","4.0","Im visiting for 2 nd time in this restaurant Chinese food is great   restaurant spl chicken sour stick its too yummm  must visit for Chinese food",False,3,"1"
3644,"ChIJVVVVpQXG5zsRLb0s8AIN5D4","5.0","Bahot acchi place hainek baar jarur visit kreintastequality aur quantity ke toh kya kehenelaajawab  Vegetarian options Paneer",True,233,"0"
3645,"ChIJVVVVpQXG5zsRLb0s8AIN5D4","5.0","It is very close from Chembur station  The food is good and the quantity is also good  The atmosphere is nice  A great place to spend time with friends  Sitdown dining arrangement Staff is new they are little bit confused every time Vegetarian options Lots of vegetarian options available",True,41,"1"
3646,"ChIJVVVVpQXG5zsRLb0s8AIN5D4","3.0","We order the lollypop kebsa and it was really good but the service is slow and the staff need some hospitality training the waiter dont know how to talk to the quest and how to serve he just comes to us dump the food on our plates and just do his own business    no communication skills",True,13,"-1"
3647,"ChIJVVVVpQXG5zsRLb0s8AIN5D4","4.0","One of the best family restaurants for Chinese food and kepsa rice in chembur here you will get the best Chinese starters as well as main course food  all are unique in taste they also have the best variety of kepsa rices   multiple times I have visited this place they never disappoint with the taste whenever we are planning for Chinese food  so unique restaurant comes to mind first they are always serving unique food as per their restaurant name ",True,169,"1"
3648,"ChIJVVVVpQXG5zsRLb0s8AIN5D4","4.0","I normally love to explore food First time dining i Chembur thanks to my friend Akaash sir He showed me this amazing place to brunch as my bike was getting serviced The ambience is nice The service was ok but i gave a star less coz they dont have in house water I asked for regular water as I prefer that but somehow the guy said we only have bisleri I was shocked to my core My friend suggested me to eat light lunch so we ordered chicken tikka masala with roti   white chicken chilli  White chicken chill was nice  It was something that i have not tried  Texture and chicken was tender Melted in mouth It should have been more capsicum and Onion nicely tossed for some time Taste was ok  The chicken tikka masala was fab The tikka was smoked nicely and the gravy was nicely served   The texture was thick and perfectly balanced The rotis were the best rotis i ate They were not flake or crispy They were soft tender and crisp I enjoyed my time over here  I will someday wish this place again to try some thing new please share if there is anything good from there menu",True,38,"1"
3649,"ChIJVVVVpQXG5zsRLb0s8AIN5D4","4.0","Food was great and in a good quantity Overall i would rate this restaurant 47 actually Vibes are good and interior is also nice My suggestion to owner is that he should invest in good cutlery Plates are of plastics and glass as well",False,4,"1"
3650,"ChIJVVVVpQXG5zsRLb0s8AIN5D4","5.0","Unique Restaurant is a good place to hangout with family friends and partnersHere I had Chicken Malaysian Rice it was good in taste Someone coming here for the first time must try Malaysian Riceyou get four chicken lollypop with rice Even the service is good and the atmosphere is calming",True,15,"1"
3651,"ChIJVVVVpQXG5zsRLb0s8AIN5D4","4.0","The taste are very Good and Worth it ",False,9,"1"
3652,"ChIJVVVVpQXG5zsRLb0s8AIN5D4","2.0","Instead of focusing on atmosphere they would have concentrate on food taste according to the pricing This restaurant is overrated and overpriced too",True,73,"0"
3653,"ChIJVVVVpQXG5zsRLb0s8AIN5D4","5.0","Nice place to dine with family And Friends The food service and quality of food is too good and under budget and environment friendly for birthday celebrations Must visit once",False,8,"1"
3654,"ChIJVVVVpQXG5zsRLb0s8AIN5D4","5.0","Place is good with polite  respectfully staff I would like to rate food 910 Both Non veg and Veg has variety of Different Dishes We also had friends Gathering and party bill comes approx 300 to 400 per person which is good enough with more than 5diffrent Varieties of Food Vegetarian options Unique has many varieties of Vegetarian dishes Those are really delicious",True,25,"1"
3655,"ChIJVVVVpQXG5zsRLb0s8AIN5D4","5.0","Nice Place for Chinese and Non Veg Lovers Though Space is not that huge but the combination of Chinese with Song makes it Perfect place to dine out Accessible From Chembur Sion Govandi Rates  Reasonable  250Person",True,109,"1"
3682,"ChIJD6aguqXI5zsRuWZ9bUDzcE8","4.0","Good food a nice place to eat food as the meal served is fresh Best served is fish food and chicken North Indian starters",True,27,"1"
3921,"ChIJI7vAPY3H5zsRpxLxKiH2bzA","5.0","Amazing place and food",True,53,"1"
3656,"ChIJVVVVpQXG5zsRLb0s8AIN5D4","5.0","The place is good with comfortable sitting arrangements Enviornment was nice with soft music  It is a good place to have dinner with family friends and special ones  The dishes are also unique and tasty In frame Chicken Unique Seekhbukhara Chicken White Chilly Chicken Stick Soars Chicken Green Chilli Rice Chicken Mezba Rice",True,94,"1"
3657,"ChIJVVVVpQXG5zsRLb0s8AIN5D4","4.0","Good overall experience everything including food service was great The only the thing that I didnt like is the waiting time We had to wait atleast an hour to get the table Otherwise thumbsup Do try their sour sticks",False,4,"1"
3658,"ChIJVVVVpQXG5zsRLb0s8AIN5D4","5.0","Amazing food quality every time they suprised you with unique dishesstaff is very friendly and help to suggest you good foodWhite chicken chilly is very yummy",False,11,"1"
3659,"ChIJVVVVpQXG5zsRLb0s8AIN5D4","5.0","Great place and cosy ambiencemust to go place if you stay near by the quality of food is also good with great service",True,73,"1"
3660,"ChIJVVVVpQXG5zsRLb0s8AIN5D4","3.0","Hyped place Food is ok too oily atmosphere is nice service is also good",True,34,"1"
3661,"ChIJVVVVpQXG5zsRLb0s8AIN5D4","1.0","Worst now a days Before 6 months it was fine but now hopeless food",True,22,"-1"
3662,"ChIJVVVVpQXG5zsRLb0s8AIN5D4","4.0","The taste is quite   good Hence it seems popular it that locationas its always crowded also on week days The quantity of dishes was great as well  The new outlet has washroom services too Friendly place for large and small groups also family visits Must try their dragon sticks which are mouth watering",True,26,"1"
3663,"ChIJVVVVpQXG5zsRLb0s8AIN5D4","5.0","Great taste must try their non veg starters",False,1,"1"
3664,"ChIJVVVVpQXG5zsRLb0s8AIN5D4","5.0","Unique family restrarunt is good place to eat Having good sitting arrangement with ac and silent music Sometimes you need to wait to get place to sit About food  we ordered veg maharaja and chiken lolipop Taste is awesome Rates are reasonable",True,39,"1"
3665,"ChIJVVVVpQXG5zsRLb0s8AIN5D4","4.0","Cheapest food with very good Quantity and that too Quality it top Which makes is best Vegetarian options Vegetarian food is also tasty here I have ordered Kaju Curry Butter Naan Jeera Rice and Dal Tadka which was awesome for taste Also my frds ordered Chiken Tandoori and some non veg Taste is very good but the order receiving time is bit long and you have to wait for long keep that into mind as well Parking Parking space on street only for Bikes and that too its difficult to find as already the road is crowded Better to travel here by Public transport",True,39,"1"
3666,"ChIJD6aguqXI5zsRuWZ9bUDzcE8","4.0","This is a typical quarter bar type place with good food I used to try Malai chicken and Fried rice some 10 15 years ago I recently tried Chicken Manchurian fried rice which was good I would strongly suggest against taking your family there Instead opt for parcel They do deliver within 2  3 km radius",True,308,"1"
3667,"ChIJD6aguqXI5zsRuWZ9bUDzcE8","3.0","A cheap quarter joint in Chembur Nothing special But smokers can rejoice The mandeli and bombil  Bombay duck  was crispy The Tandoori is also good  it a bit spicy  Also the chiken Kali miri kabab are surely worth it and do try the Tadaka Khichadi  Awesome ",True,801,"1"
3668,"ChIJD6aguqXI5zsRuWZ9bUDzcE8","5.0","Cool place suggestion to visit once They have taste bar and food Thanks",False,4,"1"
3669,"ChIJD6aguqXI5zsRuWZ9bUDzcE8","5.0","Small passtime bar decent food Toilets are not clean maintained Very reasonable and cost effective Go to bar for quick outing",True,196,"1"
3670,"ChIJD6aguqXI5zsRuWZ9bUDzcE8","5.0","This restaurant is one of my best restaurants to chill out and have fun  Im happy with the service and all Food",False,5,"1"
3671,"ChIJD6aguqXI5zsRuWZ9bUDzcE8","4.0","Ive visited Guru Prasad Restaurant  Bar tons of times Guru Prasad aka GP is situated on Sion Trombay road Place is big enough and has AC and Non AC sections Place is famous for enjoying drinks with Friends Place serves good and Tasty food Guru Prasad is one of the best option for get together with Friends especially for enjoying old memories over couple of drinks Their Staff and services are very good and servers are attentive Place is paradise for Men and one can categorised it as Mens Restaurant So Id not recommended GP for Dine in with Family Guru Prasad also do Home Deliveries around Chembur One can try this restaurant as They serves quality North Indian food and Chinese",True,54,"1"
3672,"ChIJD6aguqXI5zsRuWZ9bUDzcE8","5.0","One of the greatest places to meet up with friends is Guru Prasad especially if you want to reminisce over a few beers Their waitresses are attentive and their staff provides excellent services It can be classified as a mens restaurant because it is a mens paradise I therefore did not advise GP for Dining in with Family",False,2,"1"
3673,"ChIJD6aguqXI5zsRuWZ9bUDzcE8","4.0","Prices are cheaper Non Ac area looks congested But Ac hall will be neat and clean Ac hall have comfortable sofas and spacious Garlic channa one of the best recipes of Guruprasath Ac hall is recommended for gang meeting Non Ac area will be little hot",True,74,"1"
3674,"ChIJD6aguqXI5zsRuWZ9bUDzcE8","1.0","One sided lolly pop they served now smashing a chicken and tied to a bone very bad experience",False,10,"-1"
3675,"ChIJD6aguqXI5zsRuWZ9bUDzcE8","5.0","I visit this place only for chicken triple rice very tastybut its a barI am the only one order food",True,48,"0"
3676,"ChIJD6aguqXI5zsRuWZ9bUDzcE8","5.0","Go there if you are in for the typical dim lit bar mood I went there once but it was too dim and sidey for my liking but I can assure you lovers of these kinda bars will just love it Hence leaving 5 stars for not pretending to be something they are not Bar lovers will definitely love it",True,81,"1"
3677,"ChIJD6aguqXI5zsRuWZ9bUDzcE8","4.0","This is one of the well know place for its chicken    dishes We frequently visit the place as its on they way Infront of Tata Motors Chembur Sion Road Its quite reasonable as the dining area is sufficiently big you will always get the place Dining area is split in two parts AC and NonAC the price difference is insignificant Television are there for entertainment 4 stars as there is always a scope for improvement",True,24,"1"
3678,"ChIJD6aguqXI5zsRuWZ9bUDzcE8","5.0","Good ambiance and excellent food Bar and restaurantNot for family",True,148,"1"
3679,"ChIJD6aguqXI5zsRuWZ9bUDzcE8","5.0","Nice food kerala style very best priced dishes Light on ur pockets Heavy on ur stomachdelivery available Fish biryani Prawns biryani curries and surma with biryanis available",True,197,"1"
3680,"ChIJD6aguqXI5zsRuWZ9bUDzcE8","4.0","Good Restaurant with Bar facilities Also NIP Bottles hard drinks are available but cost is bit high Food is good but suitable for visit with friends  not with family They also have a singing bar on the 1st floor",True,51,"1"
3681,"ChIJD6aguqXI5zsRuWZ9bUDzcE8","3.0","Its a good restaurants with very decent price menu Quite shady though They have various sections Like acnon AC Etca good place to grab a drink or two Staff and waiters are not bad",True,80,"1"
3810,"ChIJQUjDHrfH5zsRZnwNLt1h66o","5.0","Service is too good  lots of options around Vegs and non vegetarian Must try fish fry if you are fish lovers",False,7,"1"
3686,"ChIJD6aguqXI5zsRuWZ9bUDzcE8","1.0","Service was good but cost was high the neighbour hotel giving in cheap meal and drink so one suggestionif u want to recollect your customers pls manage your charges which is very costly right now",False,1,"1"
3687,"ChIJD6aguqXI5zsRuWZ9bUDzcE8","3.0","Nice place to visit for Liquor n food",True,61,"1"
3688,"ChIJD6aguqXI5zsRuWZ9bUDzcE8","4.0","One of many old Beer bar in chembur Food is yummy Ambiance is good too But not a family restaurant Recently had  tawa mashroom mutter paneer and dal tadka with roomali roti Ohh it was yumm Dnt miss this place drinkers and foodies",True,23,"1"
3689,"ChIJD6aguqXI5zsRuWZ9bUDzcE8","3.0","A dim lit space decent food nice spot no parking available good for stag solo or group drinkers serves almost all brands indian",True,517,"1"
3690,"ChIJD6aguqXI5zsRuWZ9bUDzcE8","5.0","Excellent watering hole economically priced and good food Staff and service is also nice and prompt",False,6,"1"
3691,"ChIJfYFjMxrG5zsRLqDbLCrQ8Ec","1.0","High price Worst food totally waste of time nd money  food served chilled we spent 8500  bt not a good service",False,6,"-1"
3692,"ChIJfYFjMxrG5zsRLqDbLCrQ8Ec","5.0","Awesome is not a word to describe Falling short of words to describe the service and taste of the cuisine served here This place is just tremendous Nice ambience family palce Also the preparations have improved and are matching to a 4 star hotel standards",True,98,"1"
3693,"ChIJfYFjMxrG5zsRLqDbLCrQ8Ec","5.0","This is the perfect place to be if you want to have the best Seafood in town Their Sunday seafood buffet is absolutely delicious with a huge variety of fish They also serve delectable Indian and Mughlai food A must try here is the Murg Mussalam Its more than enough for a group of 3 people It comprises of Kheema Barbecue Chicken cooked in a thick gravy and Biryani Rice served with Eggs The perfect combination",True,83,"1"
3694,"ChIJfYFjMxrG5zsRLqDbLCrQ8Ec","5.0","Great place where you can take your family to have some best sea food",True,28,"1"
3695,"ChIJfYFjMxrG5zsRLqDbLCrQ8Ec","4.0","very quiet for a Sunday lunch  food was above average and quantity was decent",False,73,"0"
3696,"ChIJfYFjMxrG5zsRLqDbLCrQ8Ec","1.0","Main course is very worstteast is very bad food is not value for money food quantity and quality not good",False,3,"-1"
3697,"ChIJfYFjMxrG5zsRLqDbLCrQ8Ec","4.0","Visited this place for the first time and loved the ambience and it was in such a calm corner music was very light staff was courteous and attentive I had the best starter of my life here it was Maratha kebab we asked it to be made spicy and it was amazing I ve never had something so nicely flavoured the ravas curry and rice were also good but the star for me was the kebab loved it will visit soon",True,22,"1"
3698,"ChIJfYFjMxrG5zsRLqDbLCrQ8Ec","4.0","Quality of food is good having lots of verities in Nonveg and veg",False,5,"1"
3699,"ChIJfYFjMxrG5zsRLqDbLCrQ8Ec","1.0","Very worst experiencethey are just charging high and not providing good quality food",False,2,"-1"
3700,"ChIJfYFjMxrG5zsRLqDbLCrQ8Ec","2.0","order pomfret fry when it was served cold do not order biryani over here it is not good I had order mutton handi biryani the pieces where uncooked The service was also not great Overall experience was not great",False,5,"-1"
3701,"ChIJfYFjMxrG5zsRLqDbLCrQ8Ec","5.0","Authentic and fresh sea food Superb service The waiters are invisible until you need something and then they are there immediately to help out",True,14,"1"
3702,"ChIJfYFjMxrG5zsRLqDbLCrQ8Ec","4.0","Good seafood Good environment Can spend 2 hours Drinks available",True,117,"1"
3703,"ChIJfYFjMxrG5zsRLqDbLCrQ8Ec","1.0","Taste not good worst restaurant waste of money",False,1,"-1"
3704,"ChIJfYFjMxrG5zsRLqDbLCrQ8Ec","5.0","A upmarket bar and restaurent famous for its Sunday Sea Food Brunch  A good place to be  You will be happy while returning",True,103,"1"
3705,"ChIJfYFjMxrG5zsRLqDbLCrQ8Ec","3.0","Visited with family ambience is great Food is some extent good We ordered noodles but I personally didnt like that much But a least if anyone planning you might visit once As taste is subjective You might like it",True,27,"-1"
3706,"ChIJfYFjMxrG5zsRLqDbLCrQ8Ec","1.0","I generally never write reviews but man this one should be known to people who would think of visiting this hell of a place The most pathetic resturant you will ever ever visit in Chembur Mumbai Food is bad service is the worst thing there is no service you literally have to visit the kitchen to check if its even being made because you have been waiting for a long while There are many good restuarants in Chembur Sunny Lamba grilled house etc DO NOT VISIT THIS ONE ITS AS WORSE AS IT COULD BE",False,3,"-1"
3707,"ChIJfYFjMxrG5zsRLqDbLCrQ8Ec","4.0","Very tasty seafood especially South Indian style Generally they prepare spicyyou may have to tell them if you don t like much spicy In my experience the fishes they serve are fresh and also good chicken dishes available Prizes are on the higher side Ambience  for family is average",True,29,"1"
3708,"ChIJfYFjMxrG5zsRLqDbLCrQ8Ec","1.0","Very worst experiencethey are just charging high and not providing good quality food",False,4,"-1"
3709,"ChIJfYFjMxrG5zsRLqDbLCrQ8Ec","5.0","Amazing food Tandoori crab is their speciality Sunday buffet is 750 per head Bit costly but totally worth it You wont regret paying and overeating on that Sunday brunch Must visit atleast once They serve you best of sea food they can You will surely enjoy it",True,77,"1"
3710,"ChIJfYFjMxrG5zsRLqDbLCrQ8Ec","5.0","Best place for dinner",True,33,"1"
3711,"ChIJfYFjMxrG5zsRLqDbLCrQ8Ec","5.0","The seafood is very good the green pepper crab soup is to die for Sunday they have buffet options but pls check Very friendly staff and service is good been coming here since last 20years seating is good  the seas near the glass window gives a view of the busy road parking and valet option",True,60,"1"
3712,"ChIJfYFjMxrG5zsRLqDbLCrQ8Ec","5.0","Nice place to visit Excellent food",False,3,"1"
3713,"ChIJfYFjMxrG5zsRLqDbLCrQ8Ec","5.0","Good location though some may confuse it with the bar below Nice starters gotto say lipsmacking for sure Good preparations and portions of all dishes Nice cordial and helpful staff Good place to have a lunch out with friends or family both",True,146,"1"
3714,"ChIJfYFjMxrG5zsRLqDbLCrQ8Ec","2.0","Though the ambience is good I find the food to be sometimes staleEarlier I used to visit the restaurant quite often but later because of the food quality I stopped it I reccomend that please check the food before you eat Also their cocktails and mocktails are good as that is freshly made",True,48,"1"
3715,"ChIJfYFjMxrG5zsRLqDbLCrQ8Ec","1.0","We occasionally go for lunch or dinner to this hotelwe are very old customer since past 10 years but this time is very insulting as we called before visiting they  said you are welcome we are open but today when we go doors were closed some people were inside but they dont even bother to open and say sorry they didnt even receive our call as we calling from outside the door Foof is good but servive they offer worst",False,3,"-1"
3922,"ChIJI7vAPY3H5zsRpxLxKiH2bzA","5.0","Nice Place To ChillI Like It",False,2,"1"
3716,"ChIJ7R2EfDrH5zsRkUrpc7DkmHc","4.0","Ambience is good and calm Turnip cake 45 Messy Wonton Triangles 55 Veg crystal dumpling35 California dream roll35 Gooey Belgium Chocolate 55 yummy Crema Italiana 45 Red Sangria55 Will visit again to try nonveg options",True,35,"1"
3717,"ChIJ7R2EfDrH5zsRkUrpc7DkmHc","4.0","Great ambience and aesthetics Went here for lunch on a weekday  so it was pretty much empty and the service was fast We had 4 items Prawns sushi  45 Chicken crystal dimsum  45 Fish and chips  35 Crema italiana  45 pretty much tasted like a more semisolid cheesecake but was good Overall had a great time",True,4,"1"
3718,"ChIJ7R2EfDrH5zsRkUrpc7DkmHc","4.0","Food ambience space is good They have indoor and outdoor sittings They also have big tables ideal for big groups Also couple high chair tables Washroom are also clean The service was slow and especially took lot of time for us to find a attendant to place order Overall a great experience  had a good time with my group",True,166,"1"
3719,"ChIJ7R2EfDrH5zsRkUrpc7DkmHc","4.0","Great vibe and ambience and the place also had minimalistic yet beautiful Christmas decor and the music wasnt too loud which added to the aura Theres an indoor AC area as well as an outside seating option We tried a few chicken dishes which tasted well overall",True,49,"1"
3720,"ChIJ7R2EfDrH5zsRkUrpc7DkmHc","3.0","Good place for family dinners They have a good selection of drinks and food I tried a coffee drink which was strong and tasted good Sushi avocado toast and mushroom grill were good The service was good The staff served everything Cutlery was fancy and the ambience was also welllit They have indoor and outdoor sitting Good music in the background Not too loud so you can have your conversation They have v parking",True,109,"1"
3721,"ChIJ7R2EfDrH5zsRkUrpc7DkmHc","5.0","I loved this place The staff is super friendly Food is a 10 Sushi Pizza is must try and also variety of drinks Ambience is aesthetic must go place",True,71,"1"
3722,"ChIJ7R2EfDrH5zsRkUrpc7DkmHc","5.0","It is one of the best restaurants in Chembur The ambiance is superb I highly recommend this restaurant The food was amazing and the service was fantastic We all enjoyed the delicious food especially kebabs and biryani The afternoon was everything we hoped it would be They have valet service as well for parking your prized possessions I will certainly recommend everyone to visit if in Chembur",True,192,"1"
3723,"ChIJ7R2EfDrH5zsRkUrpc7DkmHc","5.0","Manager Rishikesh knows service can make or break a place Our parcel from Zomato wasn t delivered properly and leaked into the paper bag due to which the entire food spilled on the floor On calling House of Ko Rishikesh instantly offered a replacement   no hesitation His service won our hearts",False,3,"-1"
3724,"ChIJ7R2EfDrH5zsRkUrpc7DkmHc","5.0","This is great fine dining place Worth the travel n delicious food Has a rusty n chic ambience which gives u earthy n homely vibes Great food n great cocktails Must visit if u r in or nearby Chembur",True,43,"1"
3725,"ChIJ7R2EfDrH5zsRkUrpc7DkmHc","5.0","Hosted a small party of 15 people for wifes birthday here Absolutely great service and kind staff Child friendly arrangement with kids chair et all To begin with the manager was kind enough to allot suitable table and allowing people to keep entering upto half hour later than scheduled time The attendants gave food recommendations and also mentioned about mocktails which could be ordered outside the menu They didnt mind the children playing around the area All in all we had gala time with great food and ambience Thank you House of Ko",True,10,"1"
3726,"ChIJ7R2EfDrH5zsRkUrpc7DkmHc","4.0","From the owners of Ostaad Keiba and Madras diaries House of ko has a lot of their signature dishes and some new ones Its a pretty place with indoor and outdoor seating They serve European Asian North Indian Italian The mocktails and cocktails are good We tried a few dishes Crispy lotus root Quite tasty and addictive Water chestnut fritters with cheese fondue Quite unique however the cheese sauce was a little grainy and I would have liked more spice over the fritters Stuffed mushrooms from the clay oven Fantastic Super juicy mushrooms and extremely flavorful We loved it Spicy avocado sushi could have been better It was a little dry and the avocado could have been more ripe Paneer makhani with jalapeno cheese kulcha  tandoori malai broccoli and aloo The kulcha was delicious The paneer makhani was quite good with soft paneer however a little high on salt Orange chocolate mousse it was decent It opened just a few days back so Im sure the food will meet the expectations Just a bit of fine tuning is required Overall a great place to visit",True,313,"1"
3727,"ChIJ7R2EfDrH5zsRkUrpc7DkmHc","1.0","HORRIBLE experience We had reserved a table for 10 guests through Zomato for 10 pm and reached the place 15 mins earlier Though there were empty tables inside the restaurant the  manager   Faisal refused to accommodate before the reserved time and made us wait outside We were made to wait outside for more than an hour and finally at 1045 when we demanded to know why the table was not allocated inspite of the restaurant being empty we were told it was reserved for someone from 830 pm onwards The manager and  supervisor  probably did not want to work and hence adamantly held on to the table claiming it was reserved I wonder how restaurants keep tables reserved for guests who don t turn up for more than 2 hours and speak disrespectfully to guests who have walked in and patiently waiting to be seated Even when we left in disgust from the place at 11 pm the tables were still empty and waiting for the  invisible  guests  HOSPITALITY SUCKS AT THIS PLACE We will never again visit this place and neither will any of our friends families and acquaintances If this attitude continues one will see the restaurant downing shutters soon As a fellow restaurateur cannot help but feel sorry for the owners who callously employ such staff",True,29,"-1"
3728,"ChIJ7R2EfDrH5zsRkUrpc7DkmHc","3.0","Service was good and the interiors were chic Food requires massive improvement because at these rates even the IndoChinese cloud kitchen has better options and flavor We were recommended Pan Asian by the staff but it was disappointing We had the lotus root the Thai basil dumplings noodles and chicken and oyster sauce We did not order dessert after the bland mains Extra shoutout for the valet  he fetched us an auto in the pouring rain Overall service was very good A nice place to bring a date but maybe just stick to drinks or coffee",True,115,"1"
